ad_id,ad_keyword,ad_all_conversions_by_conversion_date
258410655792,limpieza del ordenador,2.0
258442965509,limpieza del ordenador,3.0
258442965515,limpieza del ordenador,2.0
302579823055,limpieza del ordenador,90.0
230971985705,limpieza de ordenador gratis,1.0
302579823055,limpieza de ordenador gratis,9.0
230971985705,limpieza del ordenador gratis,16.0
258410655786,limpieza del ordenador gratis,3.0
258410655792,limpieza del ordenador gratis,4.0
258410655798,limpieza del ordenador gratis,1.0
258442965509,limpieza del ordenador gratis,23.0
302579823055,limpieza del ordenador gratis,26.0
258410655786,limpieza de ordenador gratis,3.0
302579823055,limpieza del ordenador,8.791234
302579823055,limpieza de ordenador,28.0
230971985705,limpieza ordenador gratis,3.0
258410655786,limpieza ordenador gratis,1.0
302579823055,limpieza ordenador gratis,22.968341
302579823058,limpia disco duro,32.0
302591008256,limpia disco duro,54.0
302579823058,limpia disco duro,23.0
302591008256,limpia disco duro,16.0
302591008259,limpia disco duro,4.0
302579823058,limpia disco duro,4.0
230971985486,limpia windows 7,1.0
230971985489,limpia windows 7,3.0
230971985492,limpia windows 7,2.0
230971985495,limpia windows 7,1.0
302579823307,limpia windows 7,4.0
230971985486,limpia windows 7,4.0
230971985489,limpia windows 7,15.0
230971985492,limpia windows 7,13.0
302579823307,limpia windows 7,15.0
230971985504,limpiador windows 8,2.0
302579823322,limpiador windows 8,1.0
302579823097,limpiadores windows,29.0
302591008268,limpiadores windows,19.0
302591008271,limpiadores windows,2.0
302579823097,limpiadores de windows,2.0
302579823097,limpiadores windows,6.0
302591008268,limpiadores windows,2.0
302579823097,limpiadores de windows,11.0
302591008268,limpiadores de windows,4.0
230973375020,descargar pc cleaner,1.0
256879777824,descargar pc cleaner,1.0
258410655810,descargar pc cleaner,24.0
258410655816,descargar pc cleaner,14.0
258410655819,descargar pc cleaner,1.0
302579823112,descargar pc cleaner,7.0
256879777824,descargar gratis pc cleaner,4.199997
258410655810,descargar gratis pc cleaner,2.200001
258410655816,descargar gratis pc cleaner,3.0
258410655819,descargar gratis pc cleaner,1.0
302579823112,descargar gratis pc cleaner,5.0
258410655810,pc cleaner descargar,2.0
258410655816,pc cleaner descargar,6.0
302579823112,pc cleaner descargar,5.0
258410655810,descargar gratis pc cleaner,25.0
258410655816,descargar gratis pc cleaner,22.0
258410655819,descargar gratis pc cleaner,8.0
258410655825,descargar gratis pc cleaner,1.0
302579823112,descargar gratis pc cleaner,38.0
256879777824,descargar gratis pc cleaner,3.0
258410655810,descargar gratis pc cleaner,6.866666
258410655816,descargar gratis pc cleaner,25.0
258410655819,descargar gratis pc cleaner,1.0
302579823112,descargar gratis pc cleaner,12.048451
258410655810,descargar pc cleaner,1.0
258410655816,descargar pc cleaner,4.0
302579823112,descargar pc cleaner,6.5
230973375029,pc cleaner en español,7.0
230973375032,pc cleaner en español,1.0
302579823115,pc cleaner en español,5.0
230973375029,pc cleaner en español,5.0
230973375032,pc cleaner en español,15.0
230973375038,pc cleaner en español,3.0
302579823115,pc cleaner en español,23.0
230973375029,pc cleaner español,8.0
230973375032,pc cleaner español,51.0
302579823115,pc cleaner español,69.0
230973375029,pc cleaner en español,10.692159
302579823115,pc cleaner en español,90.691943
230995169905,pc cleaner pro,8.0
256879778112,pc cleaner pro,6.469316
256879778115,pc cleaner pro,4.0
302579823355,pc cleaner pro,8.5
230995169905,pc cleaner pro,27.0
256879778109,pc cleaner pro,35.0
256879778112,pc cleaner pro,9.0
302579823355,pc cleaner pro,42.025
230995169905,pc cleaner pro,22.025
256879778109,pc cleaner pro,21.0
256879778112,pc cleaner pro,6.0
302579823355,pc cleaner pro,35.0
302579823244,c cleaner gratis,15.0
258442965557,ccleaner gratis español,4.0
302579823244,ccleaner gratis español,6.0
230971985717,ccleaner gratis español,2.0
230971985723,ccleaner gratis español,2.0
302579823244,ccleaner gratis español,50.0
230971985717,ccleaner español,3.0
230971985723,ccleaner español,5.0
302579823244,ccleaner español,63.0
302579823244,ccleaner español,5.0
302579823490,cc cleaner download,2.0
258410656242,cc cleaner download,3.0
302579823490,cc cleaner free download,3.0
258410656242,cc cleaner free download,4.0
302579823490,free download cc cleaner,5.0
302579823490,free download cc cleaner,4.0
302579823490,download cc cleaner gratis,3.0
230971985666,c clean,5.0
230971985669,c clean,3.0
258442965833,c clean,1.0
302579823502,c clean,16.0
641099039218,c clean,4.0
230971985666,c clean,1.0
302579823502,c clean,2.0
302579823502,c clean,8.0
302579823259,ordenador sobremesa,4.312048
258410655993,descargar cclean,59.0
302579823259,descargar cclean,15.0
230971985738,ordenador pc,4.5
258410655999,ordenador pc,1.0
258442965581,ordenador pc,7.0
302579823259,ordenador pc,7.0
230971985738,pc ordenador,3.0
302579823259,pc ordenador,1.0
230971985738,ordenador pc,3.0
258442965581,ordenador pc,2.0
302579823259,ordenador pc,13.0
230971985738,ordenador sobremesa,1.0
258410655999,ordenador sobremesa,2.0
258442965581,ordenador sobremesa,3.0
302579823259,ordenador sobremesa,2.0
258442965581,ordenador pc sobremesa,1.0
302579823259,ordenador pc sobremesa,1.0
230971985738,pc ordenador,1.0
258410655996,pc ordenador,1.0
258410656005,pc ordenador,2.0
258442965581,pc ordenador,3.0
302579823259,pc ordenador,8.0
258442965584,comprar pc sobremesa,1.0
258410655999,comprar pc de sobremesa,1.0
230971985678,pc cleaner,114.694943
230971985681,pc cleaner,20.0
258410656275,pc cleaner,6245.8
258410656278,pc cleaner,4348.133334
258410656287,pc cleaner,3.0
258410656290,pc cleaner,4.0
258410656293,pc cleaner,22.0
258442965965,pc cleaner,45.5
258442965968,pc cleaner,6.0
258442965971,pc cleaner,3.0
258442965974,pc cleaner,5.0
302579823526,pc cleaner,18893.64657
230971985678,cleaner pc,2.0
258410656275,cleaner pc,118.0
258410656278,cleaner pc,114.0
258442965965,cleaner pc,2.0
302579823526,cleaner pc,433.0
258410656278,cleaner pc,3.0
302579823526,cleaner pc,21.5
302579823526,cleaner free,43.0
230971985678,cleaner free,3.0
258410656275,cleaner free,88.0
258410656278,cleaner free,111.0
302579823526,cleaner free,74.0
230971985678,cleaner descargar,1.0
258410656275,cleaner descargar,77.0
258410656278,cleaner descargar,34.0
302579823526,cleaner descargar,120.0
258410656275,cleaner gratis en espanol,72.0
258410656278,cleaner gratis en espanol,31.0
302579823526,cleaner gratis en espanol,471.0
230971985678,clean master pc,3.0
230971985681,clean master pc,1.0
258410656275,clean master pc,44.0
258410656278,clean master pc,27.0
302579823526,clean master pc,337.0
302579823526,clean master pc,3.0
258410656278,cleaner gratis en espanol,1.0
258410656278,cleaner descargar,3.0
302579823526,cleaner descargar,13.0
258410656011,cleaner descargar gratis,1.0
258410656017,cleaner descargar gratis,17.2
302579823274,cleaner descargar gratis,48.0
256879777893,cleaner descargar gratis,6.0
258410656011,cleaner descargar gratis,53.650107
258410656017,cleaner descargar gratis,9.5
302579823274,cleaner descargar gratis,48.30339
258410656305,optimizar pc,3.0
230971985693,optimizar el pc,5.0
302579823532,optimizar el pc,6.0
302579823532,optimizar pc,16.0
302579823538,programa para limpiar,14.5
302579823538,limpiar pc programas,2.0
230973375005,programa para limpiar,6.0
258442965995,programa para limpiar,1.0
302579823538,programa para limpiar,25.5
302579823538,programas para limpiar,2.0
230973375005,programa limpiar pc,6.0
258410656443,programa limpiar pc,1.0
302579823538,programa limpiar pc,7.0
230973375005,programa para limpiar disco duro,3.0
302579823538,programa para limpiar disco duro,3.0
302579823538,programas para limpiar la pc,0.5
263426767859,driver installation,2.0
263426766185,telecharger pilote acer,1.0
263426766203,asus carte son,1.0
263426767913,epson france,1.0
263426767913,logiciel installation epson,1.0
263426768045,logiciels imprimante hp,2.0
263426766383,hp printers,1.0
330295256826,hp printers,2.0
263426766383,hp printer,6.0
330295256826,hp printer,1.0
263426766383,hp,7.5
330295256826,hp,13.0
263426766383,drive hp,1.0
330295256826,www hp com support,1.0
330295256826,www hp support,1.0
330295256853,driver pilote,1.0
330295256853,pilote et driver,3.0
263426768291,recherche mise a jour,1.0
263426768375,driver souris,1.0
330339674354,installer un pilote de périphérique,3.0
263426766695,mise à jour driver carte graphique,1.0
263426768627,gigabyte,1.0
263426768639,driver imprimante hp,1.0
263426768801,msi,1.0
263426766959,pilote carte graphique nvidia,1.0
263426767091,drivers realtek,1.0
263426768855,+toshiba,2.0
263426767145,driver vista,1.0
284446348920,pilote vista,1.0
263426768873,mise a jour media player,1.0
263426767373,pci,2.0
325067465206,pilote informatique,8.463048
330295256832,pilote informatique,9.0
263426767385,mise a jour pilote carte son,1.0
325030003569,pilote webcam,1.0
263426767427,télécharger carte graphique,1.0
263426755406,usb prises,1.0
263426755568,driver download,0.5
231134217521,driver mise a jour,1.0
231134217521,mettre à jour driver,1.0
231134217521,mettre à jour drivers,1.0
330295256823,mettre a jour les drivers,1.0
231134217518,mises à jour windows 10,1.0
330295256823,mises à jour windows 10,17.5
231134217518,mise a jour window 10,1.0
330295256823,mise a jour window 10,6.0
330295256823,mise à jour de windows 10,7.360532
330295256823,mise jour windows 10,6.0
231134217518,télécharger mise à jour windows 10,2.0
330295256823,télécharger mise à jour windows 10,12.0
263426767619,acer drivers,1.0
231163256123,+canon,1.0
231163256126,+canon,7.0
330295256829,+canon,9.0
231163256126,canoscan3000,1.0
155235852864,+dell,1.0
231163256153,pilote hp,3.0
330295256850,logitech,1.0
330295256850,logitec,3.0
330295256850,logitech com,1.0
330295256850,logitech com downloads,3.0
330295256850,+logitech,1.0
231163256132,microsoft,1.0
330295256847,microsoft com,1.0
231163256132,+microsoft,1.0
263426767649,+samsung,5.0
231163256297,pilote windows,2.0
330295256841,pilote windows,1.0
231163256297,windows pilotes,1.0
231163256300,windows pilotes,1.0
330295256841,windows pilotes,1.0
231163256300,mise a jour des pilotes windows,1.0
231163256306,pilotes windows 7,1.0
263426755616,logiciel windows 7,1.0
263426755616,+windows +7,1.0
263426767655,windows vista,3.0
231163256141,windows,5.0
231163256144,windows,4.0
330295256835,windows,8.0
231163256141,+windows,1.0
231163256144,+windows,8.5
330295256835,+windows,6.0
231163256141,mise à jour windows,1.0
231163256144,mise à jour windows,1.0
231163256144,windows update mise a jour,2.0
330295256835,windows update mise a jour,2.0
330295256835,+mise +jour +windows +update,1.0
231163256141,mises jours windows,3.0
330295256835,mises jours windows,1.0
263426755628,support com,2.0
263426755628,internet explorer 10 xp,1.0
263426755634,mise à jour,1.0
263426755634,mise a jour,2.0
263426755634,+mise +a +jour,2.0
263426755634,mise jour logiciel,1.0
263426755634,mises jour,1.0
179150107328,bluetooth,1.0
179150107331,bluetooth,2.0
179150107331,+bluetooth,2.0
179150107349,scanner driver,1.0
249137660105,touslesdrivers com,1.0
249137660102,tous les drivers com,4.0
330295256844,tous les drivers com,3.0
330295256844,tous mes drivers,3.0
249137660105,mes drivers,1.0
249137660102,tous drivers,1.0
330295256844,tous drivers,8.0
330295256844,tous les drivers toshiba,3.0
330295256844,+tous +les +drivers,1.0
155235852690,driver update,8.5
264518684527,driver update,2.0
264518684530,driver update,4.5
155235852903,driver,5.43143
155235852906,driver,1.0
155235852909,driver,2.400767
330295256838,driver,15.0
155235852903,drivers,12.5
155235852906,drivers,2.0
330295256838,drivers,18.0
155235852903,driver support,3.0
155235852909,driver support,1.0
155235852903,driver 10,1.0
330295256838,driver 10,1.0
155235852903,driver com,2.0
155235852903,drivers com,4.0
330295256838,drivers com,1.0
330295256838,driver pci,2.0
155235852909,driver ordinateur,1.0
330295256838,mes drivers,1.0
155235852903,mes drivers com,1.0
155235852903,+driver,6.0
330295256838,+driver,4.5
155235852903,ma config driver,2.0
330295256838,ma config driver,4.0
155235852903,mes drivers manquant,1.0
263426767817,www acer fr,1.0
155235852699,asus logiciel,1.0
231163256378,pilote ati,1.0
231163256318,dell driver,3.0
263426767829,+intel,2.0
263426755802,+iomega,2.0
231163256327,drivers nvidia,1.0
263426755820,pilote realtek,1.0
231163256345,realtec,1.0
231163256342,+realtek,1.0
231163256360,+terratec,1.0
231163256399,windows drivers,3.5
231163256522,windows drivers,5.0
330321695503,windows drivers,2.0
231163256399,drivers windows,5.0
330321695503,drivers windows,1.0
231163256399,driver windows,14.0
231163256522,driver windows,11.46305
330321695503,driver windows,28.5
226090435433,drivers webcam,3.0
179150107397,installation imprimante,3.0
263426755910,mise a jour carte son,1.0
179150107655,usb,1.0
284476459148,pilotes imprimantes,6.0
284476459148,pilote imprimante,2.0
284476459148,pilotes d installation imprimante,1.0
284447082852,pilote peripherique,1.0
263426756054,+pilote,1.0
195316197826,pc cleaner,3.0
195316197829,pc cleaner,23.471426
558523439734,pc cleaner,177.889411
641096367262,pc cleaner,2.0
195316197826,pc cleaner,159.5
195316197829,pc cleaner,568.8
240943885380,pc cleaner,3.0
240958040566,pc cleaner,5.0
199133019242,ccleaner download,327.0
211265176527,ccleaner download,21.0
240954633782,ccleaner download,400.0
436554243795,ccleaner download,227.0
199133019242,ccleaner download free,66.0
211265176527,ccleaner download free,69.5
240954633782,ccleaner download free,105.0
436554243795,ccleaner download free,147.0
195316197832,cclean,3.0
195316197835,cclean,7.0
195316197838,cclean,0.5
641096367265,cclean,19.499893
195316197832,cclean,5.0
195316197835,cclean,28.0
195316197838,cclean,22.0
195316197970,registry cleaners,5.0
240943821561,registry cleaners,11.745537
240954665741,registry cleaners,7.0
598175741955,registry cleaners,22.5
195316197970,pc cleaner,3.0
240943821561,pc cleaner,2.5
240954665741,pc cleaner,1.0
598175741955,pc cleaner,60.886991
641096367247,pc cleaner,17.113254
195316197970,registry cleaners,30.0
240943821561,registry cleaners,37.0
240954665741,registry cleaners,17.0
156949728869,cleanup windows 7,8.0
156949728872,cleanup windows 7,5.0
391675324310,cleanup windows 7,6.0
156949728869,cleanup windows 7,1.0
240943923300,stationär dator,3.0
240958022536,stationär dator,3.0
199116304497,+snabbare +PC,2.0
240943923300,+snabbare +PC,1.0
199116304497,+dator +snabbare,3.0
240943923300,+dator +snabbare,31.0
240958022536,+dator +snabbare,27.0
199116304497,dator snabbare,3.0
240943923300,dator snabbare,1.5
240958022536,dator snabbare,5.5
551196878829,dator snabbare,67.600156
641096367271,dator snabbare,26.207465
199116304497,snabbare PC,0.6
240958022536,snabbare PC,3.0
551196878829,snabbare PC,11.0
197589227889,dator långsam,47.9
197589350529,dator långsam,12.6
641096367286,dator långsam,7.0
197589227889,+långsam +PC,6.0
197589350529,+långsam +PC,2.0
197589227889,+dator +långsam,140.2
197589350529,+dator +långsam,103.5
197589227889,långsam PC,114.0
197589350529,långsam PC,54.154664
641096367286,långsam PC,8.0
200280255103,rensa datorn gratis,8.795389
446438332759,rensa datorn gratis,27.398002
641096367250,rensa datorn gratis,4.0
200280255103,rensa datorn helt,1.0
446438332759,rensa datorn helt,43.226031
641096367250,rensa datorn helt,10.0
200280255100,rensa datorn,12.0
